39504	26708868
38314	2204976529
46060	2387222432
40052	2903665960
37806	390708566
39210	1631011016
40214	1159143933
54052	288395193
52482	1792958771
56190	931215225
40594	4186449448
41786	2945152368
42702	566097145
38898	3232574305
36460	2750174994
56260	743159879
56270	3260464575
46698	2357479611
41880	3173373662
59378	2325474548
59380	186870818
59382	2942221538
37154	1006319813
58828	543126567
45234	1454600016
36416	1395174564
37118	1467943538
41494	3985589258
41750	2492290042
36818	1548547456
51792	361813212
51794	2442142274
51796	3317363306
39402	3959921969
38066	2090327396
46470	3848015325
45348	3383863520
59152	451333525
47148	442795270
40528	3191203088
40532	3761561653
59558	1774707869
59560	307558811
40560	2244930637
40562	4151972609
59574	3252108865
42178	2649737403
40586	3475974945
37264	992280366
40602	3315415313
40604	122917016
42232	1192219352
60612	3603328303
59982	1066814523
42342	2698248994
60722	4141519632
46798	574104702
42354	1079911862
34486	2021281380
36962	556037916
59186	1500076771
59190	1050835575
45426	862058789
34218	1069214920
51372	393766915
44758	3243046911
57926	274736826
36016	88732187
49158	3734600540
59144	679400341
48846	289488015
45834	361273587
54412	4149529097
44708	2557040408
39062	2509333892
53180	3660181233
37366	3547048709
37442	2541537566
58930	1161765221
46472	2891461463
55900	3946997545
36884	3518407074
44948	1044513601
36380	4119318680
55920	1522457354
49220	1897655999
39028	4174745524
59210	4242869435
45868	2813086947
38810	2286350450
36412	3912750521
55954	3963097432
51694	1522790906
48938	3253410102
55966	1260492011
34112	2398522777
44800	3381051825
39152	126863078
49230	1586567703
59594	603720767
38860	3872597407
34386	2788584476
58566	2066308175
51058	3039004287
50902	1994157551
44344	1938542554
53240	3217673010
50362	3888577090
37500	1818307739
59068	2604063625
59992	1065572460
34184	2339949919
58618	4256635564
60176	1979038601
49380	4183381453
53284	4050263657
52294	2265768454
42178	2414947873
54116	984729910
33624	2970880715
34396	780691586
50442	3610623622
60226	109703411
45014	3289285607
49162	1236668169
49846	222219225
56206	3275863022
37782	3029885560
34518	638264274
46086	941429628
57482	2236457131
54822	1520306823
41490	402452483
49268	2999661826
55588	293055488
39378	4169838283
57306	3094678024
45528	728972848
54236	2141049757
49264	986217214
39376	3411393711
39410	914652497
50588	1609127740
49678	2316002832
53528	4000928843
46218	1134570075
51152	1570564690
49708	3544841056
34576	3939038808
46254	1446164280
56436	284190094
55022	8543927
33476	1566809371
50670	4131444446
60694	2844142546
39882	279156201
52092	3692760496
56812	1348877709
60718	4072423450
39910	3644762852
41728	2451165367
44236	3668193130
45528	728972848
35400	280290000
55082	2217708774
48534	545645848
60760	436119409
52516	3550953412
57030	2506109737
39914	1030871404
52540	1622365274
34802	885686814
44548	274879221
43978	3497578946
52580	4207639954
54266	2152589432
41758	1260403038
34870	4194540182
57158	2919132303
49548	1139445449
57784	493046897
44052	360184864
38250	2221148553
41022	2375470939
55930	574284973
41046	3122543071
57208	816570184
57830	3185641052
38292	4288341591
54364	2353028531
48242	1089229192
43954	2411283497
